"CrossingID","StateName","Latitude","Longitude"
"465876C","NC","35.2934373","-78.7669858"
"465877J","NC","35.29021930","-78.76280590"
"465878R","NC","35.27064850","-78.74724470"
"465879X","NC","35.2585128","-78.7462219"
"465880S","NC","35.254952","-78.747474"
"465882F","NC","35.2388076","-78.7531374"
"465883M","NC","35.22319720","-78.76101120"
"465884U","NC","35.2164895","-78.7663292"
"465885B","NC","35.20971910","-78.77170310"
"465886H","NC","35.203443","-78.776687"
"465887P","NC","35.2019980","-78.7778010"
"465889D","NC","35.198904","-78.780290"
"465890X","NC","35.17696280","-78.82804980"
"465891E","NC","35.1756175","-78.8300182"
"465892L","NC","35.168209","-78.8410098"
"465893T","NC","35.16240720","-78.847029"
"465894A","NC","35.16279980","-78.84850140"
"465895G","NC","35.1612410","-78.8480140"
"465896N","NC","35.1565759","-78.8523547"
"465897V","NC","35.1546413","-78.8541222"
"465898C","NC","35.1487531","-78.8576953"
"465899J","NC","35.1481283","-78.8579121"
"465900B","NC","35.1470175","-78.8582971"
"465901H","NC","35.1446652","-78.8591121"
"465902P","NC","35.118575","-78.860605"
"465903W","NC","35.08818540","-78.87042990"
"465904D","NC","35.07938260","-78.87565240"
"465905K","NC","35.07770060","-78.87659680"
"465906S","NC","35.07213420","-78.880133"
"465907Y","NC","35.0697334","-78.8823873"
"465908F","NC","35.0672000","-78.8843000"
"465909M","NC","35.0678627","-78.8836678"
"465910G","NC","35.0688170","-78.8833240"
"465911N","NC","35.0670342","-78.8838986"
"465912V","NC","35.066073","-78.883988"
"465913C","NC","35.063832","-78.88412120"
"465914J","NC","35.062163","-78.88421150"
"465915R","NC","35.0600270","-078.8842990"
"465916X","NC","35.0496750","-78.8813740"
"465920M","NC","35.5699137","-78.8505134"
"465921U","NC","35.5688644","-78.8529727"
"465922B","NC","35.56791","-78.855057"
"465924P","NC","35.5640126","-78.8643366"
"465925W","NC","35.5625557","-78.8677682"
"465926D","NC","35.5617726","-78.872208"
"465927K","NC","35.5626604","-78.881623"
"465928S","NC","35.5634690","-78.8907030"
"465929Y","NC","35.5639032","-78.8943215"
"465930T","NC","35.565124","-78.906721"
"465931A","NC","35.5658396","-78.9738205"
"465932G","NC","35.5694878","-78.9977103"
"465933N","NC","35.5683228","-79.0050114"
"465934V","NC","35.5700315","-79.0290256"
"465936J","NC","35.5724334","-79.0355364"
"465937R","NC","35.5858650","-79.0397580"
"465938X","NC","35.592136","-79.0467515"
"465939E","NC","35.566844","-79.0556878"
"465940Y","NC","35.5555493","-79.0912081"
"465941F","NC","35.5413883","-79.1188391"
"465942M","NC","35.5297095","-79.1557032"
"465943U","NC","35.5305866","-79.1606957"
"465944B","NC","35.5294096","-79.1594513"
"465945H","NC","35.5297394","-79.1609022"
"465946P","NC","35.5301120","-79.1606710"
"465947W","NC","35.5285078","-79.1578311"
"465948D","NC","35.5275354","-79.15556"
"465949K","NC","35.527898","-79.1609648"
"465950E","NC","35.5303394","-79.1608879"
"465951L","NC","35.550101","-79.191206"
"465952T","NC","35.5499430","-79.1911430"
"465953A","NC","35.5579464","-79.2379939"
"465954G","NC","35.5595178","-79.2497569"
"465955N","NC","35.5593174","-79.2622146"
"465956V","NC","35.561247","-79.277042"
"465957C","NC","35.563064","-79.285024"
"465958J","NC","35.561252","-79.287947"
"465959R","NC","35.55851370","-79.29204590"
"465960K","NC","35.5487043","-79.3140017"
"465961S","NC","35.545861","-79.318904"
"465962Y","NC","35.545513","-79.324665"
"465963F","NC","35.5424110","-79.3271880"
"465964M","NC","35.5322175","-79.3342584"
"465965U","NC","35.5314941","-79.335398"
"465966B","NC","35.52037770","-79.34886160"
"465967H","NC","35.5168477","-79.3516185"
"465968P","NC","35.51309690","-79.357119"
"465969W","NC","35.49736910","-79.37123490"
"465971X","NC","35.485261","-79.403581"
"465972E","NC","35.48213010","-79.41644940"
"465974T","NC","35.47963680","-79.42322590"
"465976G","NC","35.4768680","-79.4307150"
"465977N","NC","35.474069","-79.437904"
"465978V","NC","35.47320430","-79.44017740"
"465979C","NC","35.47055810","-79.44714360"
"465980W","NC","35.454911","-79.46332940"
"465981D","NC","35.44970070","-79.46570550"
"465982K","NC","35.446279","-79.46821610"
"465983S","NC","35.443790","-79.469868"
"465984Y","NC","35.44197540","-79.47084140"
"465985F","NC","35.428272","-79.493094"
"465986M","NC","35.43829410","-79.522807"
"465987U","NC","35.43932720","-79.54333110"
"465988B","NC","35.436714","-79.552134"
"465989H","NC","35.43270520","-79.56350770"
"465990C","NC","35.43074580","-79.57359480"
"465991J","NC","35.4319310","-79.5798720"
"465992R","NC","35.43313360","-79.58240280"
"465993X","NC","35.434094","-79.58557510"
"465994E","NC","35.434478","-79.58688490"
"465995L","NC","35.43507540","-79.58886550"
"465996T","NC","35.43404290","-79.59208580"
"465997A","NC","35.431499","-79.597491"
"465998G","NC","35.43362310","-79.61884320"
"466001V","NC","35.43373260","-79.62626290"
"466002C","NC","35.43351540","-79.63569210"
"466003J","NC","35.43079650","-79.64263230"
"466004R","NC","35.427257","-79.65153030"
"466005X","NC","35.42415790","-79.66082240"
"466006E","NC","35.42341860","-79.66326420"
"466007L","NC","35.42171160","-79.66884190"
"466008T","NC","35.42058650","-79.67496010"
"466009A","NC","35.42084960","-79.68526250"
"466010U","NC","35.41748560","-79.69149290"
"466011B","NC","35.41710420","-79.69823620"
"466012H","NC","35.41717940","-79.70000030"
"466013P","NC","35.41738450","-79.70550170"
"466014W","NC","35.415559","-79.712220"
"466015D","NC","35.40764710","-79.72085790"
"466016K","NC","35.406458","-79.73193780"
"466017S","NC","35.405875","-79.73945650"
"466018Y","NC","35.405114","-79.749194"
"466019F","NC","35.404664","-79.75498810"
"466020A","NC","35.40515960","-79.76103060"
"466021G","NC","35.404626","-79.76823620"
"466022N","NC","35.403837","-79.772755"
"466023V","NC","35.40550020","-79.78482680"
"466025J","NC","35.413883","-79.785118"
"466026R","NC","35.3640370","-79.7804870"
"466027X","NC","35.40327990","-79.78425820"
"466028E","NC","35.40294360","-79.78387910"
"466029L","NC","35.40087650","-79.78447130"
"466030F","NC","35.40009620","-79.78450290"
"466031M","NC","35.39877560","-79.78452750"
"466032U","NC","35.397891","-79.784536"
"466033B","NC","35.39532040","-79.78598460"
"466034H","NC","35.3917041","-79.7863506"
"466035P","NC","35.38764450","-79.784921"
"466036W","NC","35.382594","-79.78084240"
"466037D","NC","35.5140676","-77.1081982"
"466038K","NC","35.8825680","-79.5802690"
"466040L","NC","35.1378640","-77.0326130"
"466041T","NC","35.1298768","-77.0260825"
"466042A","NC","35.1288283","-77.0273661"
"466043G","NC","35.1287730","-77.0274810"
"466044N","NC","35.1283230","-77.0281910"
"466045V","NC","35.1182378","-77.0440687"
"466046C","NC","35.132782","-77.0253329"
"466047J","NC","35.1346206","-77.0260933"
"466048R","NC","35.1354371","-77.0264668"
"466049X","NC","35.1367935","-77.0270886"
"466050S","NC","35.1380984","-77.0276863"
"466051Y","NC","35.1398275","-77.0284776"
"466052F","NC","35.1410114","-77.0290203"
"466053M","NC","35.1422395","-77.0295833"
"466054U","NC","35.1456185","-77.0311306"
"466055B","NC","35.1460884","-77.0313457"
"466056H","NC","35.146544","-77.0315553"
"466058W","NC","35.1480029","-77.0322261"
"466059D","NC","35.1526749","-77.034053"
"466060X","NC","35.1550629","-77.035046"
"466061E","NC","35.1589677","-77.0373945"
"466062L","NC","35.1663329","-77.0406555"
"466063T","NC","35.1717024","-77.0430997"
"466064A","NC","35.1742712","-77.0442705"
"466065G","NC","35.1787556","-77.0463143"
"466066N","NC","35.1800933","-77.0469246"
"466067V","NC","35.1815226","-77.0475771"
"466068C","NC","35.1830512","-77.0482766"
"466069J","NC","35.1910903","-77.0519529"
"466070D","NC","35.1954214","-77.053934"
"466071K","NC","35.1975994","-77.0549308"
"466072S","NC","35.20795","-77.059677"
"466073Y","NC","35.2107565","-77.0609631"
"466074F","NC","35.2135124","-77.0622816"
"466075M","NC","35.2208597","-77.0656007"
"466076U","NC","35.2257869","-77.0678621"
"466077B","NC","35.2268325","-77.0683422"
"466078H","NC","35.2297195","-77.0696684"
"466079P","NC","35.2370779","-77.0730474"
"466080J","NC","35.2380179","-77.0761122"
"466081R","NC","35.251596","-77.0797023"
"466082X","NC","35.2334089","-77.0803123"
"466083E","NC","35.2766180","-77.1104410"
"466084L","NC","35.2526561","-77.080187"
"466085T","NC","35.2575371","-77.0824216"
"466086A","NC","35.2734707","-77.1013668"
"466087G","NC","35.279097","-77.1099631"
"466088N","NC","35.2832174","-77.1162598"
"466089V","NC","35.2842845","-77.1178911"
"466090P","NC","35.288967","-77.125049"
"466091W","NC","35.3084950","-77.1541190"
"466092D","NC","35.2920083","-77.129701"
"466093K","NC","35.2931057","-77.1313782"
"466094S","NC","35.2949189","-77.1341454"
"466095Y","NC","35.3084950","-77.1541190"
"466096F","NC","35.2962037","-77.1361047"
"466097M","NC","35.2965030","-77.1364290"
"466098U","NC","35.2972772","-77.1377431"
"466099B","NC","35.3034766","-77.1471936"
"466100T","NC","35.3041286","-77.1481851"
"466101A","NC","35.3047972","-77.1491743"
"466102G","NC","35.3059432","-77.1504357"
"466103N","NC","35.3089287","-77.1520028"
"466104V","NC","35.308495","-77.154119"
"466105C","NC","35.3135022","-77.1520801"
"466106J","NC","35.316788","-77.1519902"
"466107R","NC","35.3180249","-77.1519555"
"466108X","NC","35.321563","-77.1518616"
"466109E","NC","35.3243359","-77.1517873"
"466110Y","NC","35.3262734","-77.1517347"
"466112M","NC","35.3270648","-77.1517142"
"466113U","NC","35.3277918","-77.1516945"
"466114B","NC","35.3323663","-77.1515713"
"466115H","NC","35.3387341","-77.1514041"
"466116P","NC","35.3417817","-77.1513268"
"466117W","NC","35.3435713","-77.1512814"
"466118D","NC","35.347174","-77.1511909"
"466119K","NC","35.3487796","-77.151151"
"466120E","NC","35.3512569","-77.151088"
"466121L","NC","35.3539718","-77.1510201"
"466122T","NC","35.3634604","-77.1508014"
"466124G","NC","35.3751059","-77.1505466"
"466125N","NC","35.3847275","-77.1503306"
"466126V","NC","35.3948888","-77.1457812"
"466127C","NC","35.3992557","-77.143589"
"466128J","NC","35.4099179","-77.1382639"
"466129R","NC","35.4244517","-77.1310159"
"466130K","NC","35.4254945","-77.1304961"
"466131S","NC","35.4303153","-77.1280962"
"466132Y","NC","35.4383368","-77.1261466"
"466133F","NC","35.445897","-77.124542"
"466134M","NC","35.4542892","-77.1227741"
"466135U","NC","35.4569921","-77.1222067"
"466136B","NC","35.4585647","-77.1218768"
"466137H","NC","35.4597141","-77.1216364"
"466138P","NC","35.4633179","-77.1208811"
"466139W","NC","35.4699735","-77.1194405"
"466140R","NC","35.474741","-77.1184828"
"466141X","NC","35.4763541","-77.1181438"
"466142E","NC","35.4791853","-77.1175497"
"466143L","NC","35.4907178","-77.1151478"
"466144T","NC","35.4974724","-77.1137364"
"466145A","NC","35.5202949","-77.102818"
"466146G","NC","35.5281054","-77.0812564"
"466147N","NC","35.5291704","-77.0781223"
"466148V","NC","35.5299573","-77.075613"
"466149C","NC","35.537156","-77.041822"
"466150W","NC","35.537207","-77.041107"
"466151D","NC","35.538101","-77.039659"
"466152K","NC","35.539259","-77.038891"
"466153S","NC","35.537095","-77.038984"
"466154Y","NC","35.536075","-77.035763"
"466155F","NC","35.536172","-77.025359"
"466156M","NC","35.536073","-77.019319"
"466157U","NC","35.535978","-77.014691"
"466158B","NC","35.535911","-77.011426"
"466159H","NC","35.535762","-77.004468"
"466160C","NC","35.535537","-76.994123"
"466161J","NC","35.535389","-76.987582"
"466162R","NC","35.535211","-76.980044"
"466163X","NC","35.536466","-76.976087"
"466164E","NC","35.541698","-76.967142"
"466165L","NC","35.543554","-76.963956"
"466166T","NC","35.5463030","-76.9592650"
"466167A","NC","35.554322","-76.945429"
"466169N","NC","35.558311","-76.938555"
"466170H","NC","35.571582","-76.915582"
"466171P","NC","35.582204","-76.885103"
"466172W","NC","35.582663","-76.883751"
"466173D","NC","35.586013","-76.873923"
"466174K","NC","35.599826","-76.865836"
"466175S","NC","35.605718","-76.864936"
"466176Y","NC","35.607917","-76.864601"
"466177F","NC","35.610389","-76.864229"
"466178M","NC","35.612814","-76.863862"
"466179U","NC","35.622266","-76.862437"
"466180N","NC","35.636542","-76.860285"
"466181V","NC","35.642691","-76.859361"
"466182C","NC","35.648511","-76.858487"
"466183J","NC","35.664729","-76.856044"
"466184R","NC","35.682302","-76.847281"
"466185X","NC","35.704484","-76.829622"
"466186E","NC","35.709265","-76.826335"
"466187L","NC","35.723561","-76.818271"
"466188T","NC","35.732746","-76.813079"
"466189A","NC","35.762732","-76.792991"
"466190U","NC","35.783359","-76.762457"
"466191B","NC","35.798352","-76.762793"
"466192H","NC","35.824171","-76.757636"
"466193P","NC","35.832131","-76.754568"
"466194W","NC","35.837388","-76.753705"
"466195D","NC","35.844601","-76.757474"
"466196K","NC","35.854249","-76.752858"
"466197S","NC","35.857797","-76.748754"
"466198Y","NC","35.859284","-76.745969"
"466199F","NC","35.861979","-76.738131"
"466200X","NC","35.865809","-76.726937"
"466201E","NC","35.859189","-76.749585"
"466202L","NC","35.859232","-76.749779"
"466203T","NC","35.860657","-76.753789"
"466204A","NC","35.862181","-76.758394"
"466205G","NC","35.861971","-76.760719"
"466206N","NC","35.8687780","-76.7412720"
"466207V","NC","35.867342","-76.722471"
"466208C","NC","35.379956","-79.77876390"
"466209J","NC","35.38477980","-79.78261440"
"466210D","NC","35.37830710","-79.77749070"
"466211K","NC","35.37628920","-79.77705220"
"466212S","NC","35.376139","-79.777081"
"466213Y","NC","35.372603","-79.77829270"
"466214F","NC","35.36653010","-79.78035360"
"466215M","NC","35.36099570","-79.78019350"
"466216U","NC","35.35975590","-79.78010160"
"466217B","NC","35.35778080","-79.77998160"
"466218H","NC","35.3572110","-79.7800110"
"466219P","NC","35.35403540","-79.78104460"
"466220J","NC","35.35303190","-79.78133920"
"466221R","NC","35.35067930","-79.78167580"
"466223E","NC","35.34686850","-79.78042370"
"466224L","NC","35.340809","-79.775659"
"466225T","NC","35.33790620","-79.77251490"
"466226A","NC","35.334322","-79.768890"
"466227G","NC","35.331687","-79.766913"
"466228N","NC","35.323098","-79.762581"
"466229V","NC","35.32075850","-79.76213660"
"466230P","NC","35.31899210","-79.76183050"
"466231W","NC","35.31410140","-79.75986530"
"466232D","NC","35.31120660","-79.75807940"
"466233K","NC","35.2979320","-79.7498070"
"466234S","NC","35.30596980","-79.754517"
"466235Y","NC","35.2941870","-79.7429300"
"466236F","NC","35.298183","-79.749731"
"466237M","NC","35.29435050","-79.74651450"
"466238U","NC","35.29430740","-79.74564930"
"466239B","NC","35.29430260","-79.74478490"
"466240V","NC","35.29387060","-79.74193210"
"466241C","NC","35.2937410","-79.7404130"
"466242J","NC","35.2994540","-79.7199660"
"466243R","NC","35.294704","-79.733542"
"466244X","NC","35.295321","-79.731724"
"466245E","NC","35.3008570","-79.7159310"
"466246L","NC","35.296259","-79.728961"
"466247T","NC","35.296977","-79.726848"
"466248A","NC","35.297718","-79.724725"
"466249G","NC","35.297914","-79.724133"
"466250B","NC","35.29896110","-79.72102760"
"466251H","NC","35.3015060","-79.7036920"
"466252P","NC","35.3004690","-79.7000240"
"466253W","NC","35.30265170","-79.71012440"
"466254D","NC","35.2983280","-79.6920000"
"466255K","NC","35.300168","-79.698769"
"466256S","NC","35.2999290","-79.6834540"
"466258F","NC","35.29794280","-79.68947720"
"466259M","NC","35.8696157","-76.7194658"
"466260G","NC","35.876517","-76.713214"
"466280T","NC","35.542056","-76.625530"
"466281A","NC","35.543019","-76.626631"
"466282G","NC","35.543298","-76.626963"
"466283N","NC","35.544178","-76.628018"
"466284V","NC","35.5467730","-76.6316140"
"466285C","NC","35.5476710","-76.6327030"
"466286J","NC","35.5486690","-76.6339140"
"466287R","NC","35.5487690","-76.6340350"
"466288X","NC","35.546692","-76.631101"
"466289E","NC","35.547690","-76.632297"
"466290Y","NC","35.548136","-76.632835"
"466291F","NC","35.549313","-76.634247"
"466292M","NC","35.549879","-76.634929"
"466293U","NC","35.550123","-76.635222"
"466294B","NC","35.550359","-76.635504"
"466295H","NC","35.551784","-76.637215"
"466296P","NC","35.552116","-76.637607"
"466297W","NC","35.552964","-76.638439"
"466298D","NC","35.553980","-76.639172"
"466299K","NC","35.555961","-76.640023"
"466300C","NC","35.556219","-76.640115"
"466301J","NC","35.557416","-76.640533"
"466302R","NC","35.558402","-76.640882"
"466303X","NC","35.560443","-76.641595"
"466304E","NC","35.561268","-76.641882"
"466305L","NC","35.562810","-76.642424"
"466306T","NC","35.563235","-76.642571"
"466307A","NC","35.571342","-76.645411"
"466308G","NC","35.574555","-76.646540"
"466309N","NC","35.579657","-76.648321"
"466310H","NC","35.580408","-76.648587"
"466311P","NC","35.581816","-76.649078"
"466312W","NC","35.584450","-76.650147"
"466313D","NC","35.587551","-76.653378"
"466314K","NC","35.587769","-76.653786"
"466315S","NC","35.587913","-76.654062"
"466316Y","NC","35.5912820","-76.6610560"
"466317F","NC","35.589707","-76.657572"
"466318M","NC","35.591398","-76.660864"
"466319U","NC","35.5949680","-76.6663220"
"466320N","NC","35.595144","-76.666259"
"466321V","NC","35.6006190","-76.6721110"
"466322C","NC","35.603222","-76.674452"
"466323J","NC","35.606101","-76.676934"
"466324R","NC","35.609771","-76.677738"
"466325X","NC","35.6085610","-76.6864620"
"466326E","NC","35.607602","-76.700247"
"466327L","NC","35.607435","-76.702014"
"466328T","NC","35.606924","-76.707274"
"466329A","NC","35.606139","-76.715320"
"466330U","NC","35.606094","-76.715781"
"466331B","NC","35.605306","-76.723892"
"466332H","NC","35.6093310","-76.6988260"
"466334W","NC","35.604664","-76.730449"
"466335D","NC","35.604389","-76.733292"
"466336K","NC","35.604324","-76.733941"
"466337S","NC","35.603822","-76.739122"
"466338Y","NC","35.6093310","-76.6988260"
"466339F","NC","35.602509","-76.752562"
"466340A","NC","35.601272","-76.765196"
"466341G","NC","35.599570","-76.782689"
"466342N","NC","35.597864","-76.800114"
"466343V","NC","35.595742","-76.821768"
"466344C","NC","35.595640","-76.823750"
